   7.7135454196787228e+00   3.9297464905356319e+00   2.0130487506835480e-04   6.2607920262748213e-05   7.6912794394516854e-05  -1.8565099435785694e-04
   7.6723297097894720e+00   3.9516428489892759e+00   1.9808321915333236e-04   7.4028633305421183e-05   8.8143193919243578e-05  -1.8199668178942569e-04
   7.6309477527672041e+00   3.9732189027369396e+00   1.9416311220781405e-04   8.5321526855317543e-05   9.9228093131531098e-05  -1.7767498333027903e-04
   7.5894004378163311e+00   3.9944660019345353e+00   1.8954486416408354e-04   9.6446492497816446e-05   1.1013036910715755e-04  -1.7269000812671217e-04
   7.5476887166742443e+00   4.0153751950676044e+00   1.8423116902667062e-04   1.0736276736549659e-04   1.2080697685041795e-04  -1.6704509844373732e-04
   7.5058125686679080e+00   4.0359377174899818e+00   1.7822737751837278e-04   1.1802896139015447e-04   1.3120952412558446e-04  -1.6074350832150639e-04
   7.4637703213278739e+00   4.0561450129203367e+00   1.7154138530082731e-04   1.2840329860243290e-04   1.4128836792365982e-04  -1.5379072635578138e-04
   7.4215589038860541e+00   4.0759882290065228e+00   1.6418314032503340e-04   1.3844400527567572e-04   1.5099812486588896e-04  -1.4619706445648137e-04
   7.3791750407836307e+00   4.0954574855446468e+00   1.5616411468503225e-04   1.4810963096883488e-04   1.6030103858979342e-04  -1.3797869350039499e-04
   7.3366167058946470e+00   4.1145413617850091e+00   1.4749723051004393e-04   1.5735910374059623e-04   1.6916557797341502e-04  -1.2915628688211253e-04
   7.2938838757790680e+00   4.1332268822951752e+00   1.3819748603245818e-04   1.6615152314615120e-04   1.7756068552002115e-04  -1.1975219927170785e-04
   7.2509780143235494e+00   4.1514999305551470e+00   1.2828300871216722e-04   1.7444593085894761e-04   1.8544925131168074e-04  -1.0978826353871326e-04
   7.2079005655901902e+00   4.1693457467345203e+00   1.1777585174089936e-04   1.8220135338542281e-04   1.9278527936197708e-04  -9.9285844322730013e-05
   7.1646514327716657e+00   4.1867491561016612e+00   1.0670191865682960e-04   1.8937720781867732e-04   1.9951695038896691e-04  -8.8268045989340417e-05
   7.1212284552332861e+00   4.2036944013528954e+00   9.5089979663138193e-05   1.9593385273361806e-04   2.0559378598839758e-04  -7.6762316653604103e-05
   7.0776282195573508e+00   4.2201647189665623e+00   8.2970439464346559e-05   2.0183292003962650e-04   2.1097321721817692e-04  -6.4801450531020522e-05
   7.0338476409725041e+00   4.2361419106146636e+00   7.0374774515561672e-05   2.0703722988362708e-04   2.1562226112379273e-04  -5.2422350128350196e-05
   6.9898852795677264e+00   4.2516060738632042e+00   5.7336118721850013e-05   2.1151044780899598e-04   2.1951350541123070e-04  -3.9663729232562217e-05
   6.9457416286517013e+00   4.2665354924717755e+00   4.3890645041887324e-05   2.1521688831140906e-04   2.2261857239705212e-04  -2.6564717033210715e-05
   6.9014183806788116e+00   4.2809065988749460e+00   3.0078822496658068e-05   2.1812178270416189e-04   2.2490368675818587e-04  -1.3165485734260448e-05
   6.8569173391936742e+00   4.2946939548560623e+00   1.5945778340338142e-05   2.2019198140708963e-04   2.2632997841761932e-04   4.9064020723768408e-07
   6.8122397386640410e+00   4.3078702642562119e+00   1.5407217809603735e-06   2.2139674268028512e-04   2.2685751533001327e-04   1.4355235735563412e-05
   6.7673862820476005e+00   4.3204064232175439e+00  -1.3083932948984612e-05   2.2170822616914164e-04   2.2644972260361042e-04   2.8374379770849496e-05
   6.7223576560520657e+00   4.3322715217560930e+00  -2.7873031345902947e-05   2.2110155958240688e-04   2.2507544572601020e-04   4.2489983542363167e-05
